ISBN13;ID;RandomStr;Navn
9788770533256;1078;Liste nr ;Liste nr  1078
9788770535137;478;Liste nr ;Liste nr  478
9788770535267;1071;Liste nr ;Liste nr  1071
9788770535755;132;Liste nr ;Liste nr  132
9788770539845;1061;Liste nr ;Liste nr  1061
9788770554107;337;Liste nr ;Liste nr  337
9788770554664;1115;Liste nr ;Liste nr  1115
9788770554909;335;Liste nr ;Liste nr  335
9788770665285;580;Liste nr ;Liste nr  580
9788770665353;683;Liste nr ;Liste nr  683
9788770680691;295;Liste nr ;Liste nr  295
9788770703895;38;Liste nr ;Liste nr  38
9788770790253;991;Liste nr ;Liste nr  991
9788770790413;943;Liste nr ;Liste nr  943
9788770821728;915;Liste nr ;Liste nr  915
9788770823418;333;Liste nr ;Liste nr  333
9788770854627;40;Liste nr ;Liste nr  40
9788770854634;645;Liste nr ;Liste nr  645
9788770854658;82;Liste nr ;Liste nr  82
9788770855129;1168;Liste nr ;Liste nr  1168
9788770855365;160;Liste nr ;Liste nr  160
9788770855563;49;Liste nr ;Liste nr  49
9788771051810;921;Liste nr ;Liste nr  921
9788771051827;233;Liste nr ;Liste nr  233
9788771080445;151;Liste nr ;Liste nr  151
9788771082128;1013;Liste nr ;Liste nr  1013
9788771146868;504;Liste nr ;Liste nr  504
9788771150865;581;Liste nr ;Liste nr  581
9788771181432;476;Liste nr ;Liste nr  476
9788771181531;1000;Liste nr ;Liste nr  1000
9788771182866;525;Liste nr ;Liste nr  525
9788771220988;180;Liste nr ;Liste nr  180
9788771240054;384;Liste nr ;Liste nr  384
9788771240283;476;Liste nr ;Liste nr  476
9788771242331;927;Liste nr ;Liste nr  927
9788771280791;631;Liste nr ;Liste nr  631
9788771281156;636;Liste nr ;Liste nr  636
9788771284850;813;Liste nr ;Liste nr  813
9788771290356;754;Liste nr ;Liste nr  754
9788771292046;517;Liste nr ;Liste nr  517
9788771293500;307;Liste nr ;Liste nr  307
9788771372502;884;Liste nr ;Liste nr  884
9788771373851;279;Liste nr ;Liste nr  279
9788771376203;356;Liste nr ;Liste nr  356
9788771376746;272;Liste nr ;Liste nr  272
9788771377996;214;Liste nr ;Liste nr  214
9788771417708;1172;Liste nr ;Liste nr  1172
9788771420128;213;Liste nr ;Liste nr  213
9788771453720;849;Liste nr ;Liste nr  849
9788771480412;270;Liste nr ;Liste nr  270
9788771480641;355;Liste nr ;Liste nr  355
9788771480801;459;Liste nr ;Liste nr  459
9788772306551;358;Liste nr ;Liste nr  358
9788772307329;1035;Liste nr ;Liste nr  1035
9788772309606;971;Liste nr ;Liste nr  971
9788772814179;216;Liste nr ;Liste nr  216
9788772815428;915;Liste nr ;Liste nr  915
9788773783474;18;Liste nr ;Liste nr  18
9788773947692;747;Liste nr ;Liste nr  747
9788774565420;709;Liste nr ;Liste nr  709
9788774575023;782;Liste nr ;Liste nr  782
9788774575146;865;Liste nr ;Liste nr  865
9788774576273;267;Liste nr ;Liste nr  267
9788774671169;87;Liste nr ;Liste nr  87
9788774835769;281;Liste nr ;Liste nr  281
9788775143528;15;Liste nr ;Liste nr  15
9788775237579;536;Liste nr ;Liste nr  536
9788776643027;898;Liste nr ;Liste nr  898
9788776745905;291;Liste nr ;Liste nr  291
9788776746766;145;Liste nr ;Liste nr  145
9788776752156;756;Liste nr ;Liste nr  756
9788776754914;598;Liste nr ;Liste nr  598
9788776774233;54;Liste nr ;Liste nr  54
9788776796945;1130;Liste nr ;Liste nr  1130
9788776842796;873;Liste nr ;Liste nr  873
9788777063428;1102;Liste nr ;Liste nr  1102
9788777067198;391;Liste nr ;Liste nr  391
9788777067303;930;Liste nr ;Liste nr  930
9788777067648;6;Liste nr ;Liste nr  6
9788777068256;580;Liste nr ;Liste nr  580
9788777069475;1107;Liste nr ;Liste nr  1107
9788777249310;374;Liste nr ;Liste nr  374
9788777280603;1028;Liste nr ;Liste nr  1028
9788777281525;8;Liste nr ;Liste nr  8
9788777496059;456;Liste nr ;Liste nr  456
9788777496486;1131;Liste nr ;Liste nr  1131
9788777496912;785;Liste nr ;Liste nr  785
9788778021656;246;Liste nr ;Liste nr  246
9788778422255;139;Liste nr ;Liste nr  139
9788778422422;633;Liste nr ;Liste nr  633
9788778438102;614;Liste nr ;Liste nr  614
9788778438201;201;Liste nr ;Liste nr  201
9788778438805;371;Liste nr ;Liste nr  371
9788778470980;88;Liste nr ;Liste nr  88
9788778532497;303;Liste nr ;Liste nr  303
9788778572509;444;Liste nr ;Liste nr  444
9788778574671;672;Liste nr ;Liste nr  672
9788778574732;133;Liste nr ;Liste nr  133
9788778671882;1073;Liste nr ;Liste nr  1073
9788778871787;1060;Liste nr ;Liste nr  1060
9788778873446;569;Liste nr ;Liste nr  569
9788778875457;1102;Liste nr ;Liste nr  1102
9788778877680;962;Liste nr ;Liste nr  962
9788779007857;127;Liste nr ;Liste nr  127
9788779007949;33;Liste nr ;Liste nr  33
9788779341869;1168;Liste nr ;Liste nr  1168
9788779345171;8;Liste nr ;Liste nr  8
9788779346109;689;Liste nr ;Liste nr  689
9788779534247;700;Liste nr ;Liste nr  700
9788779550377;174;Liste nr ;Liste nr  174
9788779553569;1183;Liste nr ;Liste nr  1183
9788779556270;465;Liste nr ;Liste nr  465
9788779558441;405;Liste nr ;Liste nr  405
9788779701786;288;Liste nr ;Liste nr  288
9788779735095;241;Liste nr ;Liste nr  241
9788779736115;383;Liste nr ;Liste nr  383
9788779966116;221;Liste nr ;Liste nr  221
9788790030049;822;Liste nr ;Liste nr  822
9788790220471;982;Liste nr ;Liste nr  982
9788790220730;106;Liste nr ;Liste nr  106
9788790378042;1089;Liste nr ;Liste nr  1089
9788790420635;177;Liste nr ;Liste nr  177
9788790833862;636;Liste nr ;Liste nr  636
9788791220111;244;Liste nr ;Liste nr  244
9788791303395;1053;Liste nr ;Liste nr  1053
9788791477225;245;Liste nr ;Liste nr  245
9788791540424;680;Liste nr ;Liste nr  680
9788791623172;316;Liste nr ;Liste nr  316
9788791668012;719;Liste nr ;Liste nr  719
9788791693915;351;Liste nr ;Liste nr  351
9788791746765;742;Liste nr ;Liste nr  742
9788792098894;1179;Liste nr ;Liste nr  1179
9788792286390;1179;Liste nr ;Liste nr  1179
9788792439468;241;Liste nr ;Liste nr  241
9788792542410;868;Liste nr ;Liste nr  868
9788792550835;473;Liste nr ;Liste nr  473
9788792598271;1042;Liste nr ;Liste nr  1042
9788792678263;352;Liste nr ;Liste nr  352
9788792685704;1106;Liste nr ;Liste nr  1106
9788792718204;690;Liste nr ;Liste nr  690
9788792718495;1144;Liste nr ;Liste nr  1144
9788792738073;176;Liste nr ;Liste nr  176
9788792815002;1050;Liste nr ;Liste nr  1050
9788792886095;255;Liste nr ;Liste nr  255
9788792910806;117;Liste nr ;Liste nr  117
9788793107014;373;Liste nr ;Liste nr  373
9788793204522;870;Liste nr ;Liste nr  870
9788798043614;903;Liste nr ;Liste nr  903
9788798599869;104;Liste nr ;Liste nr  104
9788798658177;40;Liste nr ;Liste nr  40
9788798774013;322;Liste nr ;Liste nr  322
9788798982654;656;Liste nr ;Liste nr  656
9788799005253;583;Liste nr ;Liste nr  583
9788799141456;86;Liste nr ;Liste nr  86
9788799218561;165;Liste nr ;Liste nr  165
9788799433179;1098;Liste nr ;Liste nr  1098
9788799435630;477;Liste nr ;Liste nr  477
9788799463657;544;Liste nr ;Liste nr  544
9788799464555;1094;Liste nr ;Liste nr  1094
9788799620951;252;Liste nr ;Liste nr  252
9789633529744;926;Liste nr ;Liste nr  926
9789935919809;1130;Liste nr ;Liste nr  1130
9780007107001;512;Liste nr ;Liste nr  512
9780007331901;714;Liste nr ;Liste nr  714
9780007522057;108;Liste nr ;Liste nr  108
9780007552252;642;Liste nr ;Liste nr  642
9780062318329;96;Liste nr ;Liste nr  96
9780070522350;1075;Liste nr ;Liste nr  1075
9780071289429;845;Liste nr ;Liste nr  845
9780071460828;65;Liste nr ;Liste nr  65
9780077132736;1062;Liste nr ;Liste nr  1062
9780077132736;1105;Liste nr ;Liste nr  1105
9780077139452;1195;Liste nr ;Liste nr  1195
9780091816971;279;Liste nr ;Liste nr  279
9780099287865;137;Liste nr ;Liste nr  137
9780099464464;383;Liste nr ;Liste nr  383
9780099529934;1136;Liste nr ;Liste nr  1136
9780099540281;86;Liste nr ;Liste nr  86
9780099554790;1089;Liste nr ;Liste nr  1089
9780099908609;393;Liste nr ;Liste nr  393
9780123821744;1180;Liste nr ;Liste nr  1180
9780131111554;470;Liste nr ;Liste nr  470
9780133041705;819;Liste nr ;Liste nr  819
9780137043293;424;Liste nr ;Liste nr  424
9780141031187;9;Liste nr ;Liste nr  9
9780141033051;870;Liste nr ;Liste nr  870
9780141042404;366;Liste nr ;Liste nr  366
9780141325491;321;Liste nr ;Liste nr  321
9780141335735;202;Liste nr ;Liste nr  202
9780141335766;503;Liste nr ;Liste nr  503
9780141337142;709;Liste nr ;Liste nr  709
9780141975658;280;Liste nr ;Liste nr  280
9780142180471;505;Liste nr ;Liste nr  505
9780192729040;789;Liste nr ;Liste nr  789
9780192735683;417;Liste nr ;Liste nr  417
9780194420990;486;Liste nr ;Liste nr  486
9780194422079;684;Liste nr ;Liste nr  684
9780195080292;853;Liste nr ;Liste nr  853
9780195124446;735;Liste nr ;Liste nr  735
9780195167016;1185;Liste nr ;Liste nr  1185
9780198268598;205;Liste nr ;Liste nr  205
9780199576999;91;Liste nr ;Liste nr  91
9780199754557;16;Liste nr ;Liste nr  16
9780201703535;92;Liste nr ;Liste nr  92
9780230205826;626;Liste nr ;Liste nr  626
9780230448551;835;Liste nr ;Liste nr  835
9780241146644;1100;Liste nr ;Liste nr  1100
9780241146699;984;Liste nr ;Liste nr  984
9780241951712;418;Liste nr ;Liste nr  418
9780241965283;229;Liste nr ;Liste nr  229
9780241966839;310;Liste nr ;Liste nr  310
9780262033169;223;Liste nr ;Liste nr  223
9780262622097;1045;Liste nr ;Liste nr  1045
9780273693475;290;Liste nr ;Liste nr  290
9780273723424;448;Liste nr ;Liste nr  448
9780273772958;907;Liste nr ;Liste nr  907
9780273776291;723;Liste nr ;Liste nr  723
9780273793304;256;Liste nr ;Liste nr  256
9780312624682;1129;Liste nr ;Liste nr  1129
9780316015844;617;Liste nr ;Liste nr  617
9780316085144;75;Liste nr ;Liste nr  75
9780316122399;586;Liste nr ;Liste nr  586
9780316234474;93;Liste nr ;Liste nr  93
9780321127426;937;Liste nr ;Liste nr  937
9780321808301;700;Liste nr ;Liste nr  700
9780321822482;26;Liste nr ;Liste nr  26
9780321877581;86;Liste nr ;Liste nr  86
9780330453677;489;Liste nr ;Liste nr  489
9780333998519;818;Liste nr ;Liste nr  818
9780340822784;648;Liste nr ;Liste nr  648
9780345534491;308;Liste nr ;Liste nr  308
9780349106533;1002;Liste nr ;Liste nr  1002
9780373892648;234;Liste nr ;Liste nr  234
9780375825446;547;Liste nr ;Liste nr  547
9780380789016;944;Liste nr ;Liste nr  944
9780385350860;352;Liste nr ;Liste nr  352
9780385521703;318;Liste nr ;Liste nr  318
9780385738750;31;Liste nr ;Liste nr  31
9780385754309;648;Liste nr ;Liste nr  648
9780393959048;604;Liste nr ;Liste nr  604
9780395489321;1048;Liste nr ;Liste nr  1048
9780415380560;465;Liste nr ;Liste nr  465
9780415558341;1036;Liste nr ;Liste nr  1036
9780425272299;871;Liste nr ;Liste nr  871
9780440215622;180;Liste nr ;Liste nr  180
9780441104024;419;Liste nr ;Liste nr  419
9780451457813;81;Liste nr ;Liste nr  81
9780451458124;947;Liste nr ;Liste nr  947
9780451520883;1116;Liste nr ;Liste nr  1116
9780470405161;272;Liste nr ;Liste nr  272
9780470905500;522;Liste nr ;Liste nr  522
9780470942185;543;Liste nr ;Liste nr  543
9780486456768;170;Liste nr ;Liste nr  170
9780500291436;376;Liste nr ;Liste nr  376
9780521516648;444;Liste nr ;Liste nr  444
9780525954217;106;Liste nr ;Liste nr  106
9780552998482;327;Liste nr ;Liste nr  327
9780575102484;237;Liste nr ;Liste nr  237
9780593072493;693;Liste nr ;Liste nr  693
9780671041519;22;Liste nr ;Liste nr  22
9780714865577;118;Liste nr ;Liste nr  118
9780718193683;936;Liste nr ;Liste nr  936
9780718198121;1193;Liste nr ;Liste nr  1193
9780735619937;1082;Liste nr ;Liste nr  1082
9780743426909;127;Liste nr ;Liste nr  127
9780747558194;935;Liste nr ;Liste nr  935
9780748691326;969;Liste nr ;Liste nr  969
9780749452759;341;Liste nr ;Liste nr  341
9780750686853;564;Liste nr ;Liste nr  564
9780751542974;441;Liste nr ;Liste nr  441
9780751552867;652;Liste nr ;Liste nr  652
9780753510995;784;Liste nr ;Liste nr  784
9780753518144;282;Liste nr ;Liste nr  282
9780753519554;354;Liste nr ;Liste nr  354
9780787976378;772;Liste nr ;Liste nr  772
9780787996147;302;Liste nr ;Liste nr  302
9780789211484;624;Liste nr ;Liste nr  624
9780801672057;1092;Liste nr ;Liste nr  1092
9780812517729;41;Liste nr ;Liste nr  41
9780814731956;660;Liste nr ;Liste nr  660
9780815341468;378;Liste nr ;Liste nr  378
9780847842131;348;Liste nr ;Liste nr  348
9780865477483;375;Liste nr ;Liste nr  375
9780892817641;735;Liste nr ;Liste nr  735
9780937381373;79;Liste nr ;Liste nr  79
9780937381502;1099;Liste nr ;Liste nr  1099
9780954124458;1169;Liste nr ;Liste nr  1169
9781107648234;746;Liste nr ;Liste nr  746
9781118083451;97;Liste nr ;Liste nr  97
9781292020037;298;Liste nr ;Liste nr  298
9781400052929;1055;Liste nr ;Liste nr  1055
9781405909952;498;Liste nr ;Liste nr  498
9781405911665;378;Liste nr ;Liste nr  378
9781406351484;452;Liste nr ;Liste nr  452
9781407132105;1107;Liste nr ;Liste nr  1107
9781408314753;1105;Liste nr ;Liste nr  1105
9781408319482;296;Liste nr ;Liste nr  296
9781408812129;882;Liste nr ;Liste nr  882
9781408844847;518;Liste nr ;Liste nr  518
9781409330868;1132;Liste nr ;Liste nr  1132
9781412946216;493;Liste nr ;Liste nr  493
9781412981453;370;Liste nr ;Liste nr  370
9781412981491;178;Liste nr ;Liste nr  178
9781416539902;689;Liste nr ;Liste nr  689
9781422184059;660;Liste nr ;Liste nr  660
9781423141990;739;Liste nr ;Liste nr  739
9781423148043;387;Liste nr ;Liste nr  387
9781430242338;751;Liste nr ;Liste nr  751
9781439825556;1026;Liste nr ;Liste nr  1026
9781439862667;1154;Liste nr ;Liste nr  1154
9781442435001;18;Liste nr ;Liste nr  18
9781449305178;1192;Liste nr ;Liste nr  1192
9781449433253;17;Liste nr ;Liste nr  17
9781451666953;934;Liste nr ;Liste nr  934
9781455706129;785;Liste nr ;Liste nr  785
9781472208132;1056;Liste nr ;Liste nr  1056
9781558743748;125;Liste nr ;Liste nr  125
9781568989792;816;Liste nr ;Liste nr  816
9781574213317;1012;Liste nr ;Liste nr  1012
9781577314202;451;Liste nr ;Liste nr  451
9781587613371;184;Liste nr ;Liste nr  184
9781591792574;161;Liste nr ;Liste nr  161
9781592403356;943;Liste nr ;Liste nr  943
9781603427241;247;Liste nr ;Liste nr  247
9781604076585;303;Liste nr ;Liste nr  303
9781607432388;1030;Liste nr ;Liste nr  1030
9781615190454;629;Liste nr ;Liste nr  629
9781741798036;352;Liste nr ;Liste nr  352
9781741798890;75;Liste nr ;Liste nr  75
9781742200521;523;Liste nr ;Liste nr  523
9781780332000;359;Liste nr ;Liste nr  359
9781840226621;307;Liste nr ;Liste nr  307
9781841813684;872;Liste nr ;Liste nr  872
9781844095926;959;Liste nr ;Liste nr  959
9781844132393;580;Liste nr ;Liste nr  580
9781844486922;747;Liste nr ;Liste nr  747
9781848507838;486;Liste nr ;Liste nr  486
9781848608702;284;Liste nr ;Liste nr  284
9781849201520;1109;Liste nr ;Liste nr  1109
9781851775552;578;Liste nr ;Liste nr  578
9781853260230;295;Liste nr ;Liste nr  295
9781856698276;377;Liste nr ;Liste nr  377
9781856698764;406;Liste nr ;Liste nr  406
9781862308312;557;Liste nr ;Liste nr  557
9781884737718;900;Liste nr ;Liste nr  900
9781897238400;1127;Liste nr ;Liste nr  1127
9781905367184;237;Liste nr ;Liste nr  237
9781906438463;450;Liste nr ;Liste nr  450
9781906438876;363;Liste nr ;Liste nr  363
9781909342132;705;Liste nr ;Liste nr  705
9781930885509;1179;Liste nr ;Liste nr  1179
9781931930314;700;Liste nr ;Liste nr  700
9782067190528;315;Liste nr ;Liste nr  315
9782080200730;646;Liste nr ;Liste nr  646
9783829767453;156;Liste nr ;Liste nr  156
9783862071302;887;Liste nr ;Liste nr  887
9783866093416;490;Liste nr ;Liste nr  490
9788215017884;256;Liste nr ;Liste nr  256
9788700134447;857;Liste nr ;Liste nr  857
9788700192447;811;Liste nr ;Liste nr  811
9788700201187;871;Liste nr ;Liste nr  871
9788700303041;782;Liste nr ;Liste nr  782
9788700481183;29;Liste nr ;Liste nr  29
9788702007589;1158;Liste nr ;Liste nr  1158
9788702019797;1182;Liste nr ;Liste nr  1182
9788702022148;254;Liste nr ;Liste nr  254
9788702022216;510;Liste nr ;Liste nr  510
9788702022889;737;Liste nr ;Liste nr  737
9788702025316;564;Liste nr ;Liste nr  564
9788702026207;11;Liste nr ;Liste nr  11
9788702027112;486;Liste nr ;Liste nr  486
9788702036015;107;Liste nr ;Liste nr  107
9788702041316;535;Liste nr ;Liste nr  535
9788702042436;1160;Liste nr ;Liste nr  1160
9788702043327;215;Liste nr ;Liste nr  215
9788702043624;14;Liste nr ;Liste nr  14
9788702045093;301;Liste nr ;Liste nr  301
9788702045284;596;Liste nr ;Liste nr  596
9788702046946;953;Liste nr ;Liste nr  953
9788702047622;896;Liste nr ;Liste nr  896
9788702054521;106;Liste nr ;Liste nr  106
9788702059625;300;Liste nr ;Liste nr  300
9788702064360;32;Liste nr ;Liste nr  32
9788702064698;445;Liste nr ;Liste nr  445
9788702064735;92;Liste nr ;Liste nr  92
9788702067392;136;Liste nr ;Liste nr  136
9788702069174;132;Liste nr ;Liste nr  132
9788702070095;645;Liste nr ;Liste nr  645
9788702070811;370;Liste nr ;Liste nr  370
9788702071313;100;Liste nr ;Liste nr  100
9788702072693;889;Liste nr ;Liste nr  889
9788702078268;938;Liste nr ;Liste nr  938
9788702078954;1150;Liste nr ;Liste nr  1150
9788702081770;201;Liste nr ;Liste nr  201
9788702082685;305;Liste nr ;Liste nr  305
9788702087420;918;Liste nr ;Liste nr  918
9788702089011;366;Liste nr ;Liste nr  366
9788702090208;1171;Liste nr ;Liste nr  1171
9788702093391;1200;Liste nr ;Liste nr  1200
9788702094152;814;Liste nr ;Liste nr  814
9788702094466;568;Liste nr ;Liste nr  568
9788702097429;674;Liste nr ;Liste nr  674
9788702120189;243;Liste nr ;Liste nr  243
9788702121797;75;Liste nr ;Liste nr  75
9788702122268;23;Liste nr ;Liste nr  23
9788702126778;909;Liste nr ;Liste nr  909
9788702128635;521;Liste nr ;Liste nr  521
9788702130065;688;Liste nr ;Liste nr  688
9788702130218;405;Liste nr ;Liste nr  405
9788702131284;611;Liste nr ;Liste nr  611
9788702132656;958;Liste nr ;Liste nr  958
9788702132953;263;Liste nr ;Liste nr  263
9788702133851;965;Liste nr ;Liste nr  965
9788702134063;897;Liste nr ;Liste nr  897
9788702134148;1198;Liste nr ;Liste nr  1198
9788702140514;246;Liste nr ;Liste nr  246
9788702141160;1175;Liste nr ;Liste nr  1175
9788702143171;1058;Liste nr ;Liste nr  1058
9788702143829;15;Liste nr ;Liste nr  15
9788702149722;193;Liste nr ;Liste nr  193
9788702150476;392;Liste nr ;Liste nr  392
9788702150483;1141;Liste nr ;Liste nr  1141
9788702161526;811;Liste nr ;Liste nr  811
9788702165548;739;Liste nr ;Liste nr  739
9788702205053;1181;Liste nr ;Liste nr  1181
9788702205268;124;Liste nr ;Liste nr  124
9788702205282;804;Liste nr ;Liste nr  804
9788711311936;1189;Liste nr ;Liste nr  1189
9788711313299;1105;Liste nr ;Liste nr  1105
9788711330005;206;Liste nr ;Liste nr  206
9788711348635;664;Liste nr ;Liste nr  664
9788711353844;1196;Liste nr ;Liste nr  1196
9788711357613;979;Liste nr ;Liste nr  979
9788711359297;246;Liste nr ;Liste nr  246
9788711377239;1197;Liste nr ;Liste nr  1197
9788711378823;1021;Liste nr ;Liste nr  1021
9788711379509;127;Liste nr ;Liste nr  127
9788711385807;994;Liste nr ;Liste nr  994
9788711392164;258;Liste nr ;Liste nr  258
9788711392614;472;Liste nr ;Liste nr  472
9788711395745;1190;Liste nr ;Liste nr  1190
9788711399842;871;Liste nr ;Liste nr  871
9788711399866;375;Liste nr ;Liste nr  375
9788711403716;21;Liste nr ;Liste nr  21
9788711406656;242;Liste nr ;Liste nr  242
9788711407806;29;Liste nr ;Liste nr  29
9788711429297;329;Liste nr ;Liste nr  329
9788711432389;611;Liste nr ;Liste nr  611
9788711435922;270;Liste nr ;Liste nr  270
9788712029823;131;Liste nr ;Liste nr  131
9788712045380;1084;Liste nr ;Liste nr  1084
9788712045793;485;Liste nr ;Liste nr  485
9788712047711;828;Liste nr ;Liste nr  828
9788712048411;633;Liste nr ;Liste nr  633
9788714119164;139;Liste nr ;Liste nr  139
9788714220235;228;Liste nr ;Liste nr  228
9788717038530;4;Liste nr ;Liste nr  4
9788717041776;647;Liste nr ;Liste nr  647
9788717067226;492;Liste nr ;Liste nr  492
9788721017576;169;Liste nr ;Liste nr  169
9788721017736;829;Liste nr ;Liste nr  829
9788721026547;961;Liste nr ;Liste nr  961
9788721030643;932;Liste nr ;Liste nr  932
9788721034894;843;Liste nr ;Liste nr  843
9788721034993;366;Liste nr ;Liste nr  366
9788721036973;401;Liste nr ;Liste nr  401
9788723035905;860;Liste nr ;Liste nr  860
9788740002386;436;Liste nr ;Liste nr  436
9788740010381;535;Liste nr ;Liste nr  535
9788741202761;235;Liste nr ;Liste nr  235
9788741225203;1167;Liste nr ;Liste nr  1167
9788741225609;315;Liste nr ;Liste nr  315
9788741250168;487;Liste nr ;Liste nr  487
9788741251196;867;Liste nr ;Liste nr  867
9788741252537;1045;Liste nr ;Liste nr  1045
9788741254487;193;Liste nr ;Liste nr  193
9788741255408;468;Liste nr ;Liste nr  468
9788741255989;1175;Liste nr ;Liste nr  1175
9788741256856;348;Liste nr ;Liste nr  348
9788741257266;347;Liste nr ;Liste nr  347
9788741258232;851;Liste nr ;Liste nr  851
9788750041511;74;Liste nr ;Liste nr  74
9788750043522;813;Liste nr ;Liste nr  813
9788750044185;1065;Liste nr ;Liste nr  1065
9788756792257;581;Liste nr ;Liste nr  581
9788756792325;356;Liste nr ;Liste nr  356
9788756792554;601;Liste nr ;Liste nr  601
9788756795173;842;Liste nr ;Liste nr  842
9788756795876;907;Liste nr ;Liste nr  907
9788757017656;1076;Liste nr ;Liste nr  1076
9788757125634;272;Liste nr ;Liste nr  272
9788757127560;454;Liste nr ;Liste nr  454
9788757127706;232;Liste nr ;Liste nr  232
9788757128147;1163;Liste nr ;Liste nr  1163
9788757402650;712;Liste nr ;Liste nr  712
9788757415490;973;Liste nr ;Liste nr  973
9788757430936;99;Liste nr ;Liste nr  99
9788757432664;339;Liste nr ;Liste nr  339
9788758813547;672;Liste nr ;Liste nr  672
9788759308455;761;Liste nr ;Liste nr  761
9788759314708;1103;Liste nr ;Liste nr  1103
9788759315095;883;Liste nr ;Liste nr  883
9788759315453;304;Liste nr ;Liste nr  304
9788759318669;845;Liste nr ;Liste nr  845
9788761627889;811;Liste nr ;Liste nr  811
9788761918420;622;Liste nr ;Liste nr  622
9788761928689;305;Liste nr ;Liste nr  305
9788761930651;520;Liste nr ;Liste nr  520
9788761932891;786;Liste nr ;Liste nr  786
9788761934215;1133;Liste nr ;Liste nr  1133
9788761934451;836;Liste nr ;Liste nr  836
9788761934734;429;Liste nr ;Liste nr  429
9788761934895;976;Liste nr ;Liste nr  976
9788761935571;896;Liste nr ;Liste nr  896
9788762713734;171;Liste nr ;Liste nr  171
9788762713796;345;Liste nr ;Liste nr  345
9788762713970;347;Liste nr ;Liste nr  347
9788762718517;690;Liste nr ;Liste nr  690
9788762718562;162;Liste nr ;Liste nr  162
9788762805064;1008;Liste nr ;Liste nr  1008
9788762808072;78;Liste nr ;Liste nr  78
9788762810808;817;Liste nr ;Liste nr  817
9788762811522;844;Liste nr ;Liste nr  844
9788762811737;1004;Liste nr ;Liste nr  1004
9788762904187;607;Liste nr ;Liste nr  607
9788763531733;488;Liste nr ;Liste nr  488
9788763602068;1023;Liste nr ;Liste nr  1023
9788763807388;495;Liste nr ;Liste nr  495
9788763811996;711;Liste nr ;Liste nr  711
9788763813587;905;Liste nr ;Liste nr  905
9788763813921;495;Liste nr ;Liste nr  495
9788763813945;679;Liste nr ;Liste nr  679
9788763816205;571;Liste nr ;Liste nr  571
9788763817769;260;Liste nr ;Liste nr  260
9788763818896;840;Liste nr ;Liste nr  840
9788763820813;390;Liste nr ;Liste nr  390
9788763822367;397;Liste nr ;Liste nr  397
9788763822435;153;Liste nr ;Liste nr  153
9788763823746;713;Liste nr ;Liste nr  713
9788763824972;577;Liste nr ;Liste nr  577
9788763827898;435;Liste nr ;Liste nr  435
9788763828161;42;Liste nr ;Liste nr  42
9788763829915;490;Liste nr ;Liste nr  490
9788763830836;261;Liste nr ;Liste nr  261
9788763831895;221;Liste nr ;Liste nr  221
9788763833028;991;Liste nr ;Liste nr  991
9788763833103;217;Liste nr ;Liste nr  217
9788763833134;214;Liste nr ;Liste nr  214
9788763834124;1010;Liste nr ;Liste nr  1010
9788763836005;982;Liste nr ;Liste nr  982
9788764506310;25;Liste nr ;Liste nr  25
9788770036535;256;Liste nr ;Liste nr  256
9788770036856;264;Liste nr ;Liste nr  264
9788770037006;307;Liste nr ;Liste nr  307
9788770461818;707;Liste nr ;Liste nr  707
9788770531863;620;Liste nr ;Liste nr  620
9788770535052;141;Liste nr ;Liste nr  141
9788770535250;227;Liste nr ;Liste nr  227
9788770535700;131;Liste nr ;Liste nr  131
9788770535724;921;Liste nr ;Liste nr  921
9788770535977;290;Liste nr ;Liste nr  290
9788770552738;226;Liste nr ;Liste nr  226
9788770554596;129;Liste nr ;Liste nr  129
9788770559799;1012;Liste nr ;Liste nr  1012
9788770702935;957;Liste nr ;Liste nr  957
9788770703420;12;Liste nr ;Liste nr  12
9788770703598;340;Liste nr ;Liste nr  340
9788770703772;914;Liste nr ;Liste nr  914
9788770704595;723;Liste nr ;Liste nr  723
9788770790666;972;Liste nr ;Liste nr  972
9788770790918;961;Liste nr ;Liste nr  961
9788770791557;295;Liste nr ;Liste nr  295
9788770822268;774;Liste nr ;Liste nr  774
9788770822558;717;Liste nr ;Liste nr  717
9788770823753;1015;Liste nr ;Liste nr  1015
9788770824323;460;Liste nr ;Liste nr  460
9788770854641;563;Liste nr ;Liste nr  563
9788770854924;428;Liste nr ;Liste nr  428
9788770855358;765;Liste nr ;Liste nr  765
9788770907538;1042;Liste nr ;Liste nr  1042
9788771050028;335;Liste nr ;Liste nr  335
9788771052978;521;Liste nr ;Liste nr  521
9788771054224;1029;Liste nr ;Liste nr  1029
9788771056815;886;Liste nr ;Liste nr  886
9788771080872;379;Liste nr ;Liste nr  379
9788771082326;894;Liste nr ;Liste nr  894
9788771083798;700;Liste nr ;Liste nr  700
9788771140200;704;Liste nr ;Liste nr  704
9788771145205;1124;Liste nr ;Liste nr  1124
9788771150568;14;Liste nr ;Liste nr  14
9788771160925;863;Liste nr ;Liste nr  863
9788771180053;562;Liste nr ;Liste nr  562
9788771180275;585;Liste nr ;Liste nr  585
9788771180480;429;Liste nr ;Liste nr  429
9788771181227;1064;Liste nr ;Liste nr  1064
9788771181401;148;Liste nr ;Liste nr  148
9788771181562;202;Liste nr ;Liste nr  202
9788771183016;821;Liste nr ;Liste nr  821
9788771183382;768;Liste nr ;Liste nr  768
